model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.97,97.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.8325,45.7875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.945,51.975,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.975,34.125,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.6975,31.387500000000003,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.7975,35.8875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8975,49.362500000000004,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.99,34.65,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9724999999999999,53.4875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.985,44.324999999999996,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9425,94.25,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.92,50.60000000000001,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.5825,58.25,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.985,44.324999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9175,91.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,0.995,0.45,0.9275,41.528812499999994,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.8775,87.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.9924999999999999,44.6625,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9275,41.7375,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.8,44.00000000000001,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.9524999999999999,33.33749999999999,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9875,98.75,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.935,93.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.885,39.825,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.905,40.725,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8674999999999999,47.712500000000006,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9875,34.5625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.8274999999999999,45.5125,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9675,96.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.875,30.624999999999996,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.89,48.95,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.97,43.65,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.925,32.375,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9225000000000001,50.73750000000001,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.7525,33.862500000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8925000000000001,49.087500000000006,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.735,25.724999999999998,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.775,77.5,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.945,33.074999999999996,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.99,34.65,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.965,96.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.685,23.974999999999998,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9575,95.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.9299999999999999,32.55,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9775,53.7625,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9425,42.4125,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.985,44.324999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9425,51.837500000000006,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9875,98.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.98,34.3,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.98,34.3,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.97,97.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.965,43.425,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9125000000000001,50.18750000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.825,37.125,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9450000000000001,94.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9524999999999999,95.24999999999999,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.98,34.3,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.89,48.95,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.94,32.9,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.94,51.7,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.72,72.0,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.8775,39.4875,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.885,30.974999999999998,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.955,52.525,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9075,40.8375,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.905,40.725,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.935,32.725,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.53,0.45,0.505,12.044250000000002,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.885,39.825,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8925000000000001,49.087500000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9375,93.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.9025000000000001,31.587500000000002,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.965,96.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.96,33.599999999999994,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9724999999999999,53.4875,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9724999999999999,97.24999999999999,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.015000000000000013,0.45,0.9875,0.6665625000000006,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.985,44.324999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9624999999999999,33.68749999999999,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.78,27.299999999999997,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9524999999999999,42.8625,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.8374999999999999,83.74999999999999,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9475,94.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.925,41.625,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9875,98.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.895,40.275,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.8500000000000001,29.75,Low
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9724999999999999,53.4875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.97,43.65,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.99,34.65,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9775,34.2125,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.915,50.32500000000001,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.7775,42.7625,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.7725,34.7625,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9724999999999999,53.4875,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.93,93.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.8175,44.962500000000006,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.8175,81.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.9075,31.7625,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.6925,38.0875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.8474999999999999,38.137499999999996,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8574999999999999,47.1625,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.97,97.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.92,41.400000000000006,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9875,34.5625,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,Normal,0.015000000000000013,1.0,0.985,1.4775000000000011,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.9375,42.1875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.94,32.9,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.855,85.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9575,33.5125,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.955,95.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9575,52.6625,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.76,41.800000000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
