model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9875,54.31250000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.7925,67.3625,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9775,83.0875,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.97,82.45,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.8325,70.76249999999999,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.945,51.975,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.6975,38.362500000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.7975,43.862500000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.8975,49.362500000000004,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9724999999999999,82.6625,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.98,83.3,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9425,80.1125,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.92,50.60000000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.5825,49.512499999999996,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9175,77.9875,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,0.995,0.55,0.9275,50.7574375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.96,81.6,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.97,82.45,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.8775,74.58749999999999,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9924999999999999,49.625,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9275,46.375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.8,68.0,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9524999999999999,47.62499999999999,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9875,83.9375,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.935,79.47500000000001,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.885,48.675000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.905,49.775000000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.8674999999999999,47.712500000000006,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.8274999999999999,45.5125,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9675,82.2375,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.875,43.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.89,75.64999999999999,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.975,53.625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.925,46.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9225000000000001,78.41250000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.7525,41.3875,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8925000000000001,75.8625,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.735,36.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.775,65.875,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.945,47.25,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.965,82.02499999999999,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.685,34.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9575,81.3875,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9299999999999999,46.5,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9775,53.7625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9425,51.837500000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9425,51.837500000000006,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9875,83.9375,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9924999999999999,84.3625,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.97,82.45,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9125000000000001,50.18750000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.825,45.375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9450000000000001,80.325,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9524999999999999,80.96249999999999,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.89,75.64999999999999,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.94,47.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.94,51.7,Medium
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.72,61.199999999999996,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.97,82.45,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9924999999999999,84.3625,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.8775,43.875,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.885,44.25,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.955,81.175,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9075,45.375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.905,49.775000000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.935,46.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.96,81.6,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.53,0.5,0.505,13.3825,Low
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.885,44.25,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.8925000000000001,49.087500000000006,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9375,79.6875,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9025000000000001,45.12500000000001,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.965,82.02499999999999,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9724999999999999,82.6625,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9724999999999999,82.6625,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.015000000000000013,0.55,0.9875,0.8146875000000008,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9624999999999999,48.12499999999999,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.78,39.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9524999999999999,52.387499999999996,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.8374999999999999,71.18749999999999,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9475,80.5375,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.925,46.25,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9875,83.9375,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.895,44.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.8500000000000001,42.50000000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9724999999999999,53.4875,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9775,48.875,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.915,77.775,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.7775,66.0875,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.7725,42.4875,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9724999999999999,53.4875,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.93,79.05,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.8175,44.962500000000006,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.8175,69.4875,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9075,45.375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.6925,58.8625,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.8474999999999999,46.612500000000004,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8574999999999999,72.88749999999999,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.97,82.45,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.92,46.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,Normal,0.015000000000000013,0.85,0.985,1.2558750000000012,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9375,51.5625,Medium
